msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
/mYnRada3St+1Ty2Fpq9RuNiwBaThWrKkgmnIkabEG0=,41,30,99,99,1,2016-04-03,2016-05-03,0
b+6/aQRKKejSz71cU/b+1sSGCtIguyiNjolKhG73Ook=,37,30,149,149,1,2016-10-07,2016-11-06,0
o1NLGE7oOLISQQZPyUPu5fd6gd/FMUg/xkX8ILm15jQ=,41,30,149,149,1,2016-11-11,2016-12-11,0
OirwemR5iJs3Fax9Vg/EQ+nOUwYn1bxi2tltKprdEeo=,34,30,149,149,1,2016-10-21,2016-10-21,1
ratoUyqHhc9P4U4R71/rMd29v5A29zxZIALCbm0tz4w=,38,30,149,149,0,2016-12-06,2017-01-05,0
vjMMef11ginBVVT0N59+fph3HUUM+LtIoT+BrMmSFVU=,41,30,149,149,1,2016-07-05,2016-08-05,0
qPRvUp/EOxD2f7bd2QM+9bzVfpzMO8K+6t4fOFkmrgM=,41,30,99,99,1,2016-10-13,2016-11-13,0
lzzg7824W0e5iFDvIerp/cqaUntA87PKMvbfqx0EGD4=,34,30,149,149,1,2016-09-30,2016-10-31,0
iqmwknMjUdZM+KZg5A7z3NXoCxw8PyjNM4c1zr+Wy6Q=,39,30,149,149,1,2016-01-31,2016-03-26,0
B10cgELBhsnd+5C4UC7KI7b7lYzn+wF/clYcf/0On7A=,41,30,99,99,1,2017-01-01,2017-02-01,0
n6Jx7Rd//RJkWSDTHKlccDvcpt3S5YhCNQvnDh6lN7c=,20,100,480,480,0,2016-12-03,2017-03-13,0
ZI5oUbg3e1Yhv8BZC55fqBM3BP1FcQvLK0p3TPP6CQ0=,41,30,149,0,1,2015-12-12,2016-01-11,0
A8mmxncEszYkEm90tskB3Wsk9h199QMGKmwi0De4FM0=,38,30,149,149,0,2017-02-02,2017-03-04,0
WDudUny6SWdbGi80gM8cBYc2nRGc+P3IOo7ba35QZEE=,41,30,129,129,1,2015-10-24,2015-11-24,0
uljBrJtN7UvUozkgh8VMTyThc3JPV4QkyZikWgprY1M=,41,30,149,149,1,2016-12-22,2017-01-22,0
T7UnacSE9cXizWOekvD3R+FgPuroIdL46aBRGy0yf1s=,28,30,150,150,0,2016-12-04,2017-01-03,0
3+cWY/R/1nhQATR1shs77NwS7pF8t3eeRY/92lVppx8=,41,30,149,149,1,2015-06-14,2015-07-14,0
vqCA5+FvZ+P8+ET4Ca8QR0M2+oWTXtm8ud7vlRl0+M4=,41,30,99,99,1,2016-07-11,2016-08-11,0
QTd1zaohAoDHljqu2IeyGXFgHZov18SHkrRghGBIiLs=,38,30,149,149,0,2015-09-04,2015-10-04,0
ePTAzdCmiOa7vg4+I0Pdau2SOjQQrmWEpL6wI5pwTTg=,39,31,149,149,1,2015-01-31,2015-03-10,0
DCOzj+mJM0UEkBJpvhhvupXMTiZL2cnEi7cX+rPTAsA=,41,30,99,99,1,2017-01-14,2017-02-14,0
mML5thFTuIXwUIk9m/ZIgrStEQZD1f0kIe4UGe9gPFo=,41,30,149,149,1,2017-02-06,2017-03-06,0
ssksuS+Ei4uVVgzdkW0sZyV5PIoN/138SU+wNxx0do0=,41,30,99,99,1,2016-10-08,2016-11-08,0
HFiFAUIvzcTtIMYSRzICogb5QQlPZW7jQLbISZnjPGI=,39,30,149,149,1,2016-11-30,2017-01-17,0
fxy5TTbP9KNJIwimaGR8jo3XT53oJ9RmyAp8sTG8k70=,41,30,149,149,1,2016-05-03,2016-06-03,0
a2ox6AUhDwwpoXGkt+E+aA8dJ8ocGyhWwKf5R9irnoA=,41,30,149,149,1,2015-04-01,2015-05-01,0
C4h8GYllWE3jkdpXrjSm7bYMQJJ69KHmRLjISAjQ2PY=,40,30,149,149,1,2015-09-11,2015-10-10,0
ZGJmiviucIDPgfAJofZC0pVgC0e4hIioEJKDe/jGAZ4=,41,30,149,149,1,2017-02-18,2017-02-18,1
EpH8N2UsYkoZT+FSZGYF6d4vPCQR3zYG0JpwN+tRimQ=,41,30,99,99,1,2017-02-06,2017-03-06,0
aBZFp36FgkFl9LAPMOqIEHYkK6kpggU1ZQnJ/ZGoLLA=,41,30,99,99,1,2016-09-06,2016-10-06,0
fW5ZeYjpmV4IoCOddd51C3+DmL9hUsB2Di7JWQRE3cU=,41,30,99,99,1,2017-01-13,2017-02-13,0
jWRDPYpoR7XFU1qJKrko4oEwLQUMAF0IfJW9DEIejwo=,41,30,99,99,1,2016-08-16,2016-09-16,0
e83YCRCrnaVAerVhfMPaXk5hjdYvgU1/YwK4PUhqOfQ=,35,7,0,0,0,2016-11-03,2016-11-10,0
6bL/KHOSEXgB9yeqNpwAZDc9LYd7I/JbUUpXpTAyyKI=,41,30,129,129,1,2016-04-10,2016-05-09,0
qbq9/Ke4OYFNJ/VU5lysWX2u4kb/m4fYQYIJhfMmkt8=,41,30,99,99,1,2016-08-25,2016-09-25,0
zXxefBsht5PqkMQnQ63NRensACrtzQD0atsaCs4AZ80=,41,30,99,99,1,2016-10-11,2016-11-11,0
fxy5TTbP9KNJIwimaGR8jo3XT53oJ9RmyAp8sTG8k70=,41,30,149,149,1,2016-10-03,2016-11-03,0
r8xrDj3LC7XwThI93jV4g74xnn+qlPMuMnxHb3A8V1s=,35,7,0,0,0,2016-11-03,2016-11-10,0
pw9W4Z6caxxZUywAMCpQipXRu6X7ZPYJjQ+1+HybGTk=,39,0,0,149,1,2015-04-30,2015-06-07,0
h1ANAPrjlRFdxkFBqhzgA2Yv+Swo/sADfyPiY/2bVbk=,41,30,149,149,1,2015-01-11,2015-02-11,0
niPKkmyrOXbz1j5U1g6+8PulRPVVz2m/Gw/X7iRt0as=,32,195,894,894,0,2015-06-03,2015-12-21,0
aIfHsXQHmSfdWL+26Rwja7TKZGatm97iyJiZYkUVmDM=,36,30,150,150,0,2016-02-03,2016-03-04,0
+YHiQZnhoPgINzgyF6O0FtCBrvONxNPQa/rejx+iRtA=,35,7,0,0,0,2015-06-11,2015-06-15,0
t2Q/dE/SwYMcL8qpbhaCvwrbE3scTML+NZIRShQu8Xo=,41,30,99,99,1,2016-06-17,2016-07-17,0
nHG6aK8IvTKqnLwGouFrb0Wuq09vzNbKthEIn+Kuq4A=,41,30,149,149,1,2015-12-01,2016-01-01,0
mf2YDeJ/pSbyOL9vyUsc9Daa1dR91r2OMLksOssI7Ug=,40,30,149,149,1,2016-10-03,2016-11-16,0
HH9GRwA6OAkWiMP1YVMwVf3AJjSovZlNc4P2qk+wdM8=,38,30,149,149,0,2016-01-12,2016-02-11,0
temvxfbxUXPde+xxzNAi0PAsT8lOEjpppcfD/7K4yPk=,40,30,149,149,1,2015-08-12,2015-08-11,1
dijHBk7fvPS0NwTubUQO5PyxIwWjyf7cu4VRyNw9a9Y=,41,30,149,149,1,2015-05-26,2015-06-26,0
0h64AamIDL6i9tCu7PA33MT9M3n/teGFkxwFpBt2w6I=,37,30,149,149,1,2016-12-01,2017-01-13,0
h/ASTl8vcCM3alJH2ACs+OkwmruGS02rYpEY3+hChBA=,31,0,0,149,1,2015-03-31,2015-04-30,0
DLrh9IFb0lizY5FC5lDo9/4p4loqQGrADinmPWZ0V6U=,41,30,149,149,1,2016-12-23,2017-01-23,0
OZ7xe+ACb3/eOdQiuDUVnTppPi3lP7dZycALdCOm2bE=,41,30,149,149,1,2015-10-27,2015-11-27,0
TgdYZSvjnJf3SJdoBgtlEuU5o/Lw6+6Cr3nvdHMexhA=,28,30,150,150,0,2016-06-20,2016-07-20,0
I6Zc98Rs9w3Vq3rc9o+0z8H5QpRE0s8UHFI7zXaYyUA=,41,30,149,149,1,2015-11-04,2015-12-04,0
NF6f5AFpdODscTY9/r/TcS45vp4am9DCdOA/9hmZ0j8=,37,30,149,149,1,2016-12-15,2017-01-14,0
Tm3TQxv9Jz1V6Db352osT2Kh5+ZlcPr/Q+4MBbENmcs=,36,30,180,180,1,2016-05-07,2016-06-06,0
27qLk13hl67bgtuJFhdNIGIvpPDfr0+FX4tVIhGKdoU=,39,30,149,149,1,2015-06-30,2015-08-24,0
6pCHRZSLkWQO8UwHIG/QQ184h6+BfioxAN/NGtO9l00=,33,30,149,149,1,2015-12-31,2016-01-31,0
qHouse2RLbJqvueQO649M09oUcnZLoqdgFJwI8SmOFE=,39,30,149,149,1,2015-11-02,2015-12-02,0
BkZJrko/DoDJwmCJbgOx//3QaF976NmQOiMFP472DiA=,41,30,129,129,1,2016-07-05,2016-08-06,0
ZUnuYYvi1pOTOsfL7LKbeQhIny0i36rINcTSOK8OpEY=,41,30,99,99,1,2016-04-04,2016-05-03,0
tVUyEi1iYAlzRTNTweG4E+VA7N8klNeSFoOZKy64VLE=,33,30,149,149,1,2017-01-31,2017-02-28,0
59Ceq9vkiW+qCg7pL+v30eJQ9cDdcXKLQ2o/KRPjX0Q=,34,30,149,149,1,2016-07-31,2016-08-31,0
QoBxpYCuN5iwV7A67ktyEjbZGOlb3EwPJ3pcKFoPsgc=,38,30,149,149,0,2017-02-12,2017-03-14,0
EmqQdHhGWbfdqg2bOECs0bnX8zHQ4lI9ibeLZ23SzDs=,37,30,149,149,1,2016-12-20,2017-01-21,0
WLV/MfgTmHZbtymApFstAL3hmHg2o7rw9ZzHg3aOUQM=,40,30,149,149,1,2016-09-15,2016-10-14,0
SJ0D5yKfqiNjyqUKIChNSHuk6MTNTimsR+qYrgWEScc=,41,30,149,149,1,2015-05-14,2015-06-14,0
lzzg7824W0e5iFDvIerp/cqaUntA87PKMvbfqx0EGD4=,34,0,0,149,1,2015-09-30,2015-10-31,0
JX34BVAoq9Z1B0ahx0wLjpiVcGJvqp3wXt13GD+2bsQ=,40,30,149,149,1,2015-11-15,2015-12-17,0
cN+xQ29nIRPOq1YnHJtkDv2P33loVA3XTVM8moLpB7Q=,24,30,149,149,1,2015-01-16,2015-01-17,0
tZU1Ix8BjVcNbSpIcLyuEUm036/60L/43xo5F7rxsOY=,41,30,99,99,1,2016-01-30,2016-02-29,0
UVZyOSHGAeNNhsCbtBUL+pk7C2BHDsznb6VnOIL1KmQ=,39,30,149,149,1,2016-12-31,2017-02-09,0
2wwLxpdH1Zm2I7bgrHfrAr6UToMI5+7O4OPlfwDYQDg=,41,30,149,149,1,2015-06-30,2015-07-31,0
280mI1PgaAOYK2G9IaEZ2xnk2iyzkKNoYUB8zrt7Rgw=,41,30,149,149,1,2015-01-11,2015-02-11,0
/zBp8LlICakeXaQ5X96ZlBYcKmiDh/6T9GjgvIIfjg0=,41,30,99,99,1,2016-06-11,2016-07-11,0
gwvt+P8b09NO8cDJcUodosG56x5y+LzNZeRf2xOtekw=,35,7,0,0,0,2016-11-24,2016-12-01,0
BQrh2pqmSr78jnTQIZ8SKhcW/QKnRwOyWGB8BRBHIos=,35,7,0,0,0,2016-10-21,2016-10-28,0
SITJZ08CszzuiOWfPrlEpVyOcVvprbncC3huaBfBiZI=,32,195,894,894,0,2015-12-09,2016-06-24,0
YJJ80w1MQMl92fLUKOkg++2Hw5ibfz6jOMTBdvRBKew=,39,30,149,149,1,2016-07-31,2016-09-12,0
q3MV23NOKiDX31rU8I8bJE3q+n4B5wZzAkwu+CA4DTk=,41,30,149,0,1,2016-04-24,2016-04-24,1
tgYMV4USpEu0QMqA0JiEE01Dw2Cypi+84iTFedsN9Fs=,38,30,149,149,0,2016-02-14,2016-03-15,0
y6/8VxuiRL/RBd7GHgyBUonKenGabxRtzXXoVGBjtkU=,28,30,150,150,0,2016-07-22,2016-08-21,0
ESOVvaYKSwjz2tWFobm5kO/Na9XvXPs14SDs4Vlo+UY=,41,30,120,120,1,2016-10-07,2016-11-07,0
Hwuv5Z12hJ8apCjpTZgWDwb/naILbvuKOZvpsiQEaZ0=,38,30,149,149,0,2016-07-16,2016-08-15,0
KERBMylyRARyMcqn7IhWFeVA9J3wOGCkc+6sxXVry4k=,38,30,149,149,0,2016-12-28,2017-01-27,0
p0xh1+5+FRtPC8TmWhmwBY97VK0FVZ6xwO+MZGym57E=,41,30,149,149,1,2017-02-28,2017-03-31,0
jad9f0yH04Sv7QgKu1//tYU2DhYDrSY/2Xp0NVCsNhQ=,41,30,99,99,1,2015-10-25,2015-11-25,0
COBm3XqxgzK/36e0f7RsLzEryn0FbL6ZCxbOjPtuJz0=,41,30,149,0,1,2015-08-09,2015-09-09,0
vadIJLGSKt/l6zRVTJZRP1g7bk4HFiKN1YMzAL6EONo=,37,0,0,149,1,2015-05-02,2015-06-01,0
gwPnBdapX3MulhkrlJsncOjMAV3oldFJZ8W6k3qsYiE=,41,30,99,99,1,2015-11-30,2015-12-31,0
YJJ80w1MQMl92fLUKOkg++2Hw5ibfz6jOMTBdvRBKew=,39,30,149,149,1,2015-12-02,2016-01-12,0
q2fN735j+DbUkrfDRMYBmieFKimhJeJ2Z/e5mbkQvbw=,36,30,180,180,0,2017-01-21,2017-02-21,0
1v6LQimbGcNC+uLAa5qjrGIhmrWVif7cMOo5/hPpfiI=,40,30,149,149,1,2015-07-20,2015-08-23,0
8Uz16MNPRFPe5o2aQpjiBPtZfxMFBfGBol9Vzat4Wkk=,33,30,149,149,1,2016-08-31,2016-09-30,0
c9ChHvR3TzWo5OBeN8xhazkKbATIfU+YrC2v5AXe8Zc=,31,0,0,149,1,2015-07-31,2015-08-31,0
sRdhqyDOKTwufFBp0HJjUNGpGYUYfZXlhLYiDO9LBjw=,29,30,180,180,0,2016-11-08,2016-12-08,0
Q+XYpurbaVGYY8Ls1CjuwMKU4WLWXYx5vDdXvdBhI4U=,41,30,149,149,1,2016-11-23,2016-12-23,0
WoUNyJvliFebXVqiX9gh6Jm3Oc2dMFPyrFVMSsMiTus=,34,0,0,149,1,2015-06-30,2015-07-31,0
K2lMQHBlIgJyeEhHNikYa1uVSlsCLGPDNldQr10qNPM=,36,30,180,180,1,2017-02-03,2017-03-08,0
Hs3sSsmZABBTFTXaRZMRZFXmIpsoFXJM9H53osVKHu0=,34,30,149,149,1,2016-04-30,2016-05-31,0
iaV7bXXe9IrTdp1DX4M0DUgUkQTKEHmuJUD+QAyPXzw=,35,7,0,0,0,2015-06-09,2015-06-15,0
uZmvbrw/HKYNLkxYe8G1oMUNjEUfrcvFaDZbudyCN3U=,41,30,149,149,1,2016-07-23,2016-07-23,1
CytVPq5MpouDkbdfZsqbPCMc4Uwy6iTi8MOGJNmNGbI=,41,30,149,149,1,2016-05-19,2016-06-19,0
ZwuWxuTHXzvDikDsvmqCWBU0LkAkXyuqwGJ/EirYMis=,41,30,99,99,1,2016-03-07,2016-04-07,0
X4sE1O+Cvp5/vHpCacdLNe4pFZHKh98zF+PpCqixVFA=,41,30,149,149,1,2015-07-15,2015-08-17,0
4wiQ1xhXwNOQFONh2OzandY5i/zwNGaeb7flGiBGs7A=,39,30,149,149,1,2016-07-31,2016-09-22,0
9NlaSG2+VzIHgNzBnA3ABYE8fE+9jRRVQS8QrXne2DM=,41,30,99,99,1,2017-02-18,2017-03-18,0
Y38L0F3YSlDjP2/l6CXlJhH708eTS/ZXzyFJfiUQqMg=,38,30,149,149,0,2016-08-21,2016-09-20,0
Mb955vM0gbQ0qQR5BT0+Yn/0+37czzHndn1Zhd/YHZg=,41,30,149,0,1,2015-04-12,2015-04-11,1
b+oYugevLHspuRbSQyljFp/TVqaE/WDOjnrSEgzKnhk=,41,30,99,99,1,2016-09-20,2016-10-20,0
eSF9wjzOWPoRBvHliMIYX7k7Fl3hIaOt/fbEY14D+70=,39,30,149,149,1,2015-11-02,2015-12-20,0
iqmwknMjUdZM+KZg5A7z3NXoCxw8PyjNM4c1zr+Wy6Q=,36,30,150,150,0,2015-08-30,2015-09-29,0
gdLpoZz0PpDZmwJZNJ8q5jBcuA//dbH7hpx9avc1J/0=,41,30,99,99,1,2016-03-12,2016-04-12,0
omhEEKKv98nvnmGNlLlr22u828LeVti37upvoat9O0s=,39,30,149,149,1,2015-09-30,2015-11-11,0
Hg5U/gzspPJ2zIPl1wObw6jaOE6IpPeR7bgn+Zx0Cu8=,41,30,149,149,1,2015-11-01,2017-03-22,0
zraYK27dg2odAmzM1z3r4DKqx/9X6P/O7f3VQbTF3zU=,40,30,149,149,1,2015-08-02,2015-09-04,0
YqzwnGm+v2ybBVBrZrnc0tinwAyb5K07zaxL8t6gba0=,41,30,149,149,1,2015-07-10,2015-08-11,0
SPHK3nWGczMI1+51IqVqhcAQlkl2WOxLZxL4FRAzQQs=,41,30,99,99,1,2016-09-08,2016-10-08,0
HLvxQwGct6M4m4DwZe/5Y1ExVCaeo9FheHs1mjiJPbg=,41,30,99,99,1,2017-02-23,2017-03-23,0
WfP6ENpqGiol+V64N8uS1Vh/QpioL74krX6naGWZxtI=,41,30,149,149,1,2015-03-04,2015-04-05,0
HH9GRwA6OAkWiMP1YVMwVf3AJjSovZlNc4P2qk+wdM8=,38,30,149,149,0,2016-07-05,2016-08-04,0
PZ1mbe5+v1bl8gWwHJ0mfRXaWSiFnXekbt3rhkksGcY=,41,30,149,0,1,2015-12-10,2016-01-09,0
FZ4NLy5OVtIKnjxGNgreRoH5Y8kLwaaA85bwuGUcvPo=,39,30,149,149,1,2016-10-31,2016-12-07,0
kVQX55N/qmM6odhprDWAv3OtGZ1vT525hvjUffJ5CRM=,34,30,149,149,1,2016-12-31,2017-01-31,0
2XsM/iJLZxZdmHmrsm0y0JT+k9vIifeB5FNfxK/tNys=,41,30,99,99,1,2016-09-18,2016-10-18,0
ILhyidiMcAco3/bLmuwThqffPJcMLoBEzHWGe1/GnhY=,16,30,149,149,1,2016-03-16,2016-04-15,0
Oc8kr7O4v5umtk4vRfrMSwust/8BhxHfixvd/MCT0o4=,40,30,149,149,1,2016-01-16,2016-02-15,0
/UxzKh20Y7VK25A/Oxr1plX/+4A8nYXbZdpLC64LGVg=,41,30,129,129,1,2016-04-20,2016-05-22,0
aarx5bkbvRPiaZHXvbCeZNYMHPZMsTwhwBAlySmy3a0=,40,30,149,149,1,2015-06-12,2015-07-11,0
fu/UlEaG8dVfoM7vELhNC/WiARxfoOrl1xWiJd2+7sk=,39,31,149,149,1,2015-03-30,2015-04-30,0
Mv8K91MtuZBAjhZxWgNR2vbkLo6ivLNG+Ar/o7IgzEM=,38,30,149,149,0,2016-01-11,2016-02-10,0
0qoeyHWsrM9NP/mEpsi9aoXpMN6NhyvQEX+MZXToy3I=,41,30,99,99,1,2016-03-06,2016-04-06,0
0NRMdOljNJEsUC6WtOVzjqdSAdIIdZ1G0Ye6pIlms5U=,38,30,149,149,0,2016-01-28,2016-02-27,0
OLpkZJ0+3hnCMto6AkLv7IIROKVG9OzixJibY7JHFms=,41,30,149,149,1,2015-12-05,2016-01-05,0
khbdmEOswYC0HcHnUwNWRdbUrdaNQV0OBjEprURQhvQ=,39,30,149,149,1,2015-09-05,2015-10-04,0
76jUEX4wVuYm/ml5S4X5VnaRTNVVDuhIiPCT1mPQOxA=,41,30,129,129,1,2015-12-10,2016-01-09,0
P3zbUjqxHfnpusi7kX3Kxt4PfiOAI+ll0C6W/SSIJs4=,33,0,0,149,1,2015-10-31,2015-11-30,0
280mI1PgaAOYK2G9IaEZ2xnk2iyzkKNoYUB8zrt7Rgw=,41,30,149,149,1,2015-08-11,2015-09-11,0
hkss6dDpk9fB+v2ywWbFVysSCOWqSsqjkhk7SoNZeGk=,41,30,149,149,1,2016-06-10,2016-07-10,0
QnDQoYqdhvdP8Jt2BBW5K6B1e8CxsjSROHacYwM3zFY=,37,31,149,149,1,2015-04-04,2015-05-07,0
YIUNkRup2PWFaVn19l+jm644fKYbnqzxVnlaECn77bU=,41,30,149,149,1,2015-04-07,2015-05-07,0
WLV/MfgTmHZbtymApFstAL3hmHg2o7rw9ZzHg3aOUQM=,40,31,149,0,1,2015-04-12,2015-04-10,1
gEM6ytBpUoCGakfb6qy3vPZZBXTBjLL7aWfJQWLlrRE=,38,30,149,149,0,2016-03-08,2016-04-07,0
vqCA5+FvZ+P8+ET4Ca8QR0M2+oWTXtm8ud7vlRl0+M4=,41,30,149,149,1,2015-12-31,2016-02-01,0
UqLJ1pYkiZuEFn44iYAdANJKMsK9Xpq3K7ARIx/rYM8=,38,30,149,149,0,2015-04-10,2015-05-10,0
dbNMoH9njOcYpvHO3dYGvrO9K6VkvSI+txDFShD7gdc=,34,0,0,149,1,2015-06-30,2015-07-31,0
kc2k+zXmH4JVP+IkL1iLevYSSHSmQMKKXEX2WvYQ5ac=,41,30,149,149,1,2016-05-11,2016-06-11,0
3DYvXKx7M8EgIWfS7ZfpvTwOUGmhmOxZU4SJgiCsIGo=,27,30,149,149,1,2015-09-21,2015-10-20,0
jcIMjBekTPCnHUtqc9GOWybq6qT7Mc23tc6pm+dgTLY=,41,30,99,99,1,2016-06-27,2016-07-27,0
ICeNJxmlk9QJ18PpjZTjS/D9zPkscaAZU2Q7rp6bSwA=,20,0,0,480,0,2015-05-07,2015-08-15,0
ZwuWxuTHXzvDikDsvmqCWBU0LkAkXyuqwGJ/EirYMis=,41,30,99,99,1,2015-12-07,2016-01-07,0
lzu9BWXLSuzRhAXF+iizmpHpBxkoUb+Vfue5IEtUiNU=,31,30,149,149,1,2016-10-31,2016-11-30,0
Mffa2buZLnsy7zapNouI9wT6lxxF64Rb84J7TQW2QrE=,41,30,99,99,1,2016-08-18,2016-09-18,0
8cgjBGTiwPyQegX9ybpXTVNW9YmbU+0g9vTBiKmBCEE=,41,30,129,129,1,2015-08-25,2015-09-26,0
lZWe1RZqsezdMhSAIPBROWM0bnpIRYJUNK+VITNldgE=,39,30,149,149,1,2015-11-02,2015-12-23,0
wWc8L6SYyPxz1kEmcFdskdq0ihn4HYeF/2LzCIHMqnk=,41,30,129,129,1,2016-10-16,2016-11-17,0
pnrm0BKKo5A4qiU2fiU1m4t9oFcP8yjSnUTnrLbSmU4=,36,30,180,180,1,2016-08-18,2016-09-17,0
wWc8L6SYyPxz1kEmcFdskdq0ihn4HYeF/2LzCIHMqnk=,41,30,129,129,1,2015-11-16,2015-12-17,0
wpJc8nl3mxv5lFetW+W3P1MBOrBYXe7NgFwdjsoRNck=,41,30,99,99,1,2016-06-05,2016-07-05,0
wk3Gr3JyZOlLobfEKUHWwxJStTJqWay1iDHWoA2wICE=,38,30,149,149,0,2015-08-07,2015-09-06,0
4en4VBlLFWOMfoE8HduQo1l41HZZpK7WPT6jRz6ioiE=,41,30,149,149,1,2015-02-28,2015-11-29,0
vcxY5DG8BP6gcQo3bFRR7MhAooH8Kbg3cODHwD34v5o=,41,30,99,99,1,2017-02-01,2017-02-01,1
vSNIQALE7MZ6IpnLttFykjSd3wK3Mn6G5Fti0d0iugk=,41,30,99,99,1,2016-12-31,2017-01-31,0
jHHEn+ni9ntwjuVbpiDed9XVcWslvabWJPsPAzsLtf8=,38,30,149,149,0,2015-08-06,2015-09-06,0
TU8m+Z5kjWRcGVdYf5GJFLJhNXqGfnAWNELloo6C7/8=,38,30,149,149,0,2016-11-21,2016-12-21,0
W736dAf1K6EVgOOmbjIi7PwEXob8FBQ2idvLt1CFCdY=,32,400,1599,1599,0,2015-09-29,2016-11-03,0
yhyBVV43WfNYPpdEjKdvO+wIPLorB4GEOQAlWYvYk4s=,35,7,0,0,0,2016-11-25,2016-12-02,0
I6Zc98Rs9w3Vq3rc9o+0z8H5QpRE0s8UHFI7zXaYyUA=,41,30,149,149,1,2016-04-04,2016-05-04,0
qEyRKlfohsSsdemr75zyaIwbG/m+xTCC2FHLD5rOT+4=,41,30,149,149,1,2015-09-21,2015-10-21,0
hTXGdQJDqtMSGmpNKGjN7469y5fAZDoO25pG7kydcSk=,41,30,99,99,1,2016-05-12,2016-06-12,0
rMye/12lrJt6SQGol+olDSkoRgVKee4dMQn9qavhgzI=,41,30,99,99,1,2016-06-13,2016-07-13,0
/YOByLTq4vE1SJWjpjPFnO+npiOGxK15Y8QbtcW+RBE=,34,30,149,149,1,2016-10-31,2016-11-30,0
6GwUPiZNgL7o66n/zg9MJ0f6eqcgRymUoK+OL69J5Ko=,32,400,1599,1599,0,2016-01-11,2017-02-18,0
qPRvUp/EOxD2f7bd2QM+9bzVfpzMO8K+6t4fOFkmrgM=,41,30,99,99,1,2016-06-13,2016-07-13,0
tUPB0ljszy/klWC7OPGdA0Qi5Em8APUHwZUPckl32Sk=,35,7,0,0,0,2016-07-14,2016-07-19,0
G4FZ7o7PGnCPn3fLpxwb6HiVTczPV/ix5EPYggyyEs8=,41,30,149,149,1,2015-03-31,2015-05-01,0
0j+LATB6B0/nEr2OfFfYoiLD0LReoeyu0FKzu9Y2+g4=,41,30,99,99,1,2016-09-02,2016-10-02,0
2Q5BNDF9a1RXMI179uBLiipw52lDqyREcgr/2EaaQPk=,39,30,149,149,1,2016-01-15,2016-02-10,1
HTeLVZthsy5Etf1GTXCBqgh74SrqB/2fabHHP7Ybdao=,39,30,149,149,1,2015-05-31,2015-07-01,0
S3vqWqBhBuL+bUOWwqO9Ge6uzKcdVNzJ2kJ7kd1k8PY=,41,30,149,119,1,2015-01-12,2015-02-12,0
oa0QhlMfL3tu/tbo01Q8zQpSyKdg9Ym4nAT4Eqmu9BU=,35,7,0,0,0,2016-09-10,2016-09-15,0
FjEXVT2z7gpPYxAJB4eTysTSemwYaCWNFzP0dbQc54w=,39,30,149,149,1,2015-12-22,2016-01-15,1
27qLk13hl67bgtuJFhdNIGIvpPDfr0+FX4tVIhGKdoU=,37,30,149,149,1,2017-02-26,2017-02-25,1
gF1u7Rfmj2nV7B6WH+lDzjOvMOwCOxwghi3DMpLYe4o=,40,30,149,149,1,2015-11-25,2016-01-01,0
temvxfbxUXPde+xxzNAi0PAsT8lOEjpppcfD/7K4yPk=,40,0,0,149,1,2015-05-11,2015-06-11,0
1ZPWq9AGcsvvqCbNwIXgMhMa3glhVKZy+cJaaVuR6NA=,41,30,99,99,1,2016-11-26,2016-12-26,0
jh1Fz/6WX2NBCjQVcBM4d3Tf8x+ehaJ8Epj/OPYjyKo=,41,30,99,99,1,2016-12-03,2017-01-03,0
DOur3rfT8uC35RRz+mJByPxDv/2BvXRVj0olXM2+Uqk=,38,30,149,149,0,2016-06-27,2016-07-27,0
xd3sJ6o8VEMZ23gagjvI7UFee73I+VdjEZ3LBOsZANs=,39,30,149,149,1,2016-09-30,2016-11-12,0
p/x4fgCAROoho+AuTKBq1i+bqv4beYOIRHpIxxshseA=,41,30,129,129,1,2016-03-04,2016-04-05,0
2A82GpYAe0JfJ+ltoIfqeGrMhyfnG2OsBqVekj4kfKA=,37,30,149,149,1,2016-02-11,2016-03-11,0
wRqvzjV0CwMxrFdn+A61tIMjUPNdnKOZR1EYxXhsp+g=,41,30,99,99,1,2016-03-05,2016-04-05,0
oyGmJaAfoLt2gtOVsPflg27vbc3oCOcq/v5NH7bsev8=,41,30,129,129,1,2015-11-13,2015-12-14,0
SFAfD2ypGh5ih9lGHwFGpKn4QWUqYjUJ/NpzhvtSrno=,41,30,149,149,1,2016-05-24,2016-06-24,0
6cPyxd/lWz24stfnNlsWbW839l5GVWCQ/oJzr7ZT4a4=,40,30,149,149,1,2016-11-12,2016-12-11,0
N/Cu4qFJkHK034TRlFkMyJ09WSvlsilAtWWHGB+ymrM=,35,7,0,0,0,2016-11-20,2016-11-27,0
D6OVLXSwN2csMeORI1L50V/okswOmwNtc8K/J9J8IcE=,41,30,149,119,1,2015-06-26,2015-07-26,0
FNWYHe5DVX7BOTwYSaYQzVzVA9Mi0cDGsR+/PrfBcN8=,41,30,149,149,1,2015-05-31,2015-06-30,0
ebGFvcjLhb6yPVqqIAjD+gryMYFVrTJ7Sw88xqp32Vo=,41,30,99,99,1,2017-02-27,2017-03-27,0
K1lgYMRt5q6O8doL092OpKmh37uoginoI9Jn2z3c+bQ=,37,30,149,149,1,2017-02-27,2017-03-11,1
